match_id,team,player,jersey_number,starter,appeared,first_position,on_time,off_time,start_reason,end_reason,num_positions_played
3857262,Portugal,Rafael Alexandre Conceição Leão,15,False,True,Center Defensive Midfield,64:42,,Substitution - On (Tactical),Final Whistle,2
3857262,Portugal,José Pedro Malheiro de Sá,12,False,False,,,,,,0
3857262,Portugal,Kléper Laveran Lima Ferreira,3,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857262,Portugal,Diogo Meireles Costa,22,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857262,Portugal,Vitor Machado Ferreira,16,True,True,Left Center Midfield,00:00,81:13,Starting XI,Substitution - Off (Tactical),3
3857262,Portugal,Gonçalo Matias Ramos,26,False,False,,,,,,0
3857262,Portugal,Matheus Luiz Nunes,23,True,True,Right Center Midfield,00:00,64:26,Starting XI,Substitution - Off (Tactical),3
3857262,Portugal,António João Pereira Albuquerque Tavares Silva,24,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857284,Germany,Leroy Sané,19,False,False,,,,,,0
3857284,Germany,Antonio Rüdiger,2,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857284,Germany,Kevin Trapp,12,False,False,,,,,,0
3857284,Germany,Julian Brandt,17,False,False,,,,,,0
3857284,Germany,Thomas Müller,13,True,True,Center Attacking Midfield,00:00,66:37,Starting XI,Substitution - Off (Tactical),1
3857284,Germany,Manuel Neuer,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857284,Germany,Joshua Kimmich,6,True,True,Right Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857284,Germany,Niklas Süle,15,True,True,Right Back,00:00,,Starting XI,Final Whistle,1
3857284,Germany,Leon Goretzka,8,False,True,Left Defensive Midfield,67:05,,Substitution - On (Tactical),Final Whistle,1
3857284,Germany,Mario Götze,11,False,True,Center Attacking Midfield,78:13,,Substitution - On (Tactical),Final Whistle,2
3857284,Germany,Serge Gnabry,10,True,True,Right Wing,00:00,89:01,Starting XI,Substitution - Off (Tactical),2
3857284,Germany,Lukas Klostermann,16,False,False,,,,,,0
3857284,Germany,Thilo Kehrer,5,False,False,,,,,,0
3857284,Germany,Niclas Füllkrug,9,False,True,Center Forward,78:14,,Substitution - On (Tactical),Final Whistle,2
3857284,Germany,Jonas Hofmann,18,False,True,Center Attacking Midfield,66:37,,Substitution - On (Tactical),Final Whistle,3
3857284,Germany,Matthias Ginter,4,False,False,,,,,,0
3857284,Germany,Christian Günter,20,False,False,,,,,,0
3857284,Germany,Kai Havertz,7,True,True,Center Forward,00:00,78:14,Starting XI,Substitution - Off (Tactical),1
3857284,Germany,İlkay Gündoğan,21,True,True,Left Defensive Midfield,00:00,67:05,Starting XI,Substitution - Off (Tactical),1
3857284,Germany,David Raum,3,True,True,Left Back,00:00,,Starting XI,Final Whistle,1
3857284,Germany,Marc-André ter Stegen,22,False,False,,,,,,0
3857284,Germany,Nico Schlotterbeck,23,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857284,Germany,Armel Bella-Kotchap,25,False,False,,,,,,0
3857284,Germany,Karim-David Adeyemi,24,False,False,,,,,,0
3857284,Germany,Youssoufa Moukoko,26,False,True,Left Wing,89:01,,Substitution - On (Tactical),Final Whistle,2
3857284,Germany,Jamal Musiala,14,True,True,Left Wing,00:00,78:13,Starting XI,Substitution - Off (Tactical),2
3857284,Japan,Eiji Kawashima,1,False,False,,,,,,0
3857284,Japan,Maya Yoshida,22,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,2
3857284,Japan,Hiroki Sakai,19,True,True,Right Back,00:00,73:53,Starting XI,Substitution - Off (Injury),2
3857284,Japan,Yuto Nagatomo,5,True,True,Left Back,00:00,56:33,Starting XI,Substitution - Off (Tactical),2
3857284,Japan,Gaku Shibasaki,7,False,False,,,,,,0
3857284,Japan,Ritsu Doan,8,False,True,Left Defensive Midfield,70:38,,Substitution - On (Tactical),Final Whistle,2
3857284,Japan,Takumi Minamino,10,False,True,Right Wing Back,73:53,,Substitution - On (Injury),Final Whistle,2
3857284,Japan,Takuma Asano,18,False,True,Center Forward,56:39,,Substitution - On (Tactical),Final Whistle,1
3857284,Japan,Daichi Kamada,15,True,True,Center Attacking Midfield,00:00,,Starting XI,Final Whistle,3
3857284,Japan,Junya Ito,14,True,True,Right Wing,00:00,,Starting XI,Final Whistle,2
3857284,Japan,Wataru Endo,6,True,True,Right Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857284,Japan,Takehiro Tomiyasu,16,False,True,Left Center Back,45:00,,Tactical Shift,Final Whistle,3
3857284,Japan,Shūichi Gonda,12,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857284,Japan,Daniel Schmidt,23,False,False,,,,,,0
3857284,Japan,Ko Itakura,4,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857284,Japan,Daizen Maeda,25,True,True,Center Forward,00:00,56:39,Starting XI,Substitution - Off (Tactical),1
3857284,Japan,Takefusa Kubo,11,True,True,Left Wing,00:00,45:00,Starting XI,Substitution - Off (Tactical),1
3857284,Japan,Yuki Soma,24,False,False,,,,,,0
3857284,Japan,Ao Tanaka,17,True,True,Left Defensive Midfield,00:00,70:38,Starting XI,Substitution - Off (Tactical),1
3857284,Japan,Miki Yamane,2,False,False,,,,,,0
3857284,Japan,Kaoru Mitoma,9,False,True,Left Wing Back,56:33,,Substitution - On (Tactical),Final Whistle,1
3857284,Japan,Shogo Taniguchi,3,False,False,,,,,,0
3857284,Japan,Hidemasa Morita,13,False,False,,,,,,0
3857284,Japan,Ayase Ueda,21,False,False,,,,,,0
3857284,Japan,Hiroki Ito,26,False,False,,,,,,0
3857284,Japan,Shuto Machino,20,False,False,,,,,,0
3857259,Cameroon,André-Frank Zambo Anguissa,8,True,True,Right Center Midfield,00:00,80:19,Starting XI,Substitution - Off (Tactical),3
3857259,Cameroon,Jean-Eric Maxim Choupo-Moting,13,True,True,Center Forward,00:00,,Starting XI,Final Whistle,1
3857259,Cameroon,Karl Brillant Toko Ekambi,12,True,True,Left Wing,00:00,66:59,Starting XI,Substitution - Off (Tactical),1
3857259,Cameroon,Georges-Kévin Nkoudou Mbida,7,False,True,Left Wing,80:21,,Substitution - On (Tactical),Final Whistle,1
3857259,Cameroon,Bryan Mbeumo,20,True,True,Right Wing,00:00,80:21,Starting XI,Substitution - Off (Tactical),2
3857259,Cameroon,Jean-Charles Castelletto,21,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857259,Cameroon,Nicolas Alexis Julio N'Koulou Ndoubena,3,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857259,Cameroon,Enzo Ebosse,24,False,False,,,,,,0
3857259,Cameroon,Samuel Yves Oum Gwet,14,False,True,Left Defensive Midfield,80:19,,Substitution - On (Tactical),Final Whistle,1
3857259,Cameroon,Jules Olivier Ntcham,22,False,False,,,,,,0
3857259,Cameroon,Vincent Paté Aboubakar,10,False,True,Center Defensive Midfield,54:39,,Substitution - On (Tactical),Final Whistle,3
3857259,Cameroon,Pierre Kunde Malong,15,True,True,Left Center Midfield,00:00,67:01,Starting XI,Substitution - Off (Tactical),3
3857259,Cameroon,Nouhou Tolo,25,True,True,Left Back,00:00,,Starting XI,Final Whistle,1
3857259,Cameroon,Devis Rogers Epassy Mboka,16,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857259,Cameroon,Jean Pierre Nsamé,9,False,False,,,,,,0
3857259,Cameroon,Nicolas Moumi Ngamaleu,6,False,False,,,,,,0
3857259,Cameroon,Ngoran Suiru Fai Collins,19,True,True,Right Back,00:00,,Starting XI,Final Whistle,2
3857259,Cameroon,Olivier Mbaissidara Mbaizo,17,False,False,,,,,,0
3857259,Cameroon,Gaël Ondoua,5,False,True,Right Defensive Midfield,67:01,,Substitution - On (Tactical),Final Whistle,1
3857259,Cameroon,Martin Hongla Yma II,18,True,True,Center Defensive Midfield,00:00,54:39,Starting XI,Substitution - Off (Tactical),2
3857259,Cameroon,Jerome Ngom Mbekeli,2,False,False,,,,,,0
3857259,Cameroon,Simon Brady Ngapandouetnbu,1,False,False,,,,,,0
3857259,Cameroon,Christian Mougang Bassogog,11,False,True,Left Wing,66:59,,Substitution - On (Tactical),Final Whistle,2
3857259,Cameroon,Christopher Wooh,4,False,False,,,,,,0
3857259,Cameroon,Souaibou Marou,26,False,False,,,,,,0
3857259,Serbia,Marko Grujić,26,False,True,Right Center Midfield,78:25,,Tactical Shift,Final Whistle,2
3857259,Serbia,Dušan Tadić,10,True,True,Right Attacking Midfield,00:00,,Starting XI,Final Whistle,2
3857259,Serbia,Aleksandar Mitrović,9,True,True,Center Forward,00:00,,Starting XI,Final Whistle,3
3857259,Serbia,Sergej Milinković-Savić,20,True,True,Left Attacking Midfield,00:00,78:25,Starting XI,Substitution - Off (Tactical),1
3857259,Serbia,Filip Kostić,17,True,True,Left Wing Back,00:00,90:53,Starting XI,Substitution - Off (Tactical),1
3857259,Serbia,Nikola Milenković,4,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857259,Serbia,Nemanja Radonjić,7,False,True,Right Wing Back,77:41,,Substitution - On (Tactical),Final Whistle,1
3857259,Serbia,Andrija Živković,14,True,True,Right Wing Back,00:00,77:41,Starting XI,Substitution - Off (Tactical),1
3857259,Serbia,Luka Jović,11,False,False,,,,,,0
3857259,Serbia,Milos Veljkovic,5,True,True,Center Back,00:00,77:44,Starting XI,Substitution - Off (Tactical),1
3857259,Serbia,Saša Lukić,16,True,True,Left Defensive Midfield,00:00,,Starting XI,Final Whistle,3
3857259,Serbia,Marko Dmitrović,1,False,False,,,,,,0
3857259,Serbia,Nemanja Maksimović,6,True,True,Right Defensive Midfield,00:00,,Starting XI,Final Whistle,3
3857259,Serbia,Filip Đuričić,21,False,True,Left Wing Back,90:53,,Substitution - On (Tactical),Final Whistle,1
3857259,Serbia,Darko Lazović,22,False,False,,,,,,0
3857259,Serbia,Filip Mladenović,25,False,False,,,,,,0
3857259,Serbia,Stefan Mitrović,13,False,True,Left Center Back,55:25,,Substitution - On (Tactical),Final Whistle,2
3857259,Serbia,Predrag Rajković,12,False,False,,,,,,0
3857259,Serbia,Nemanja Gudelj,8,False,False,,,,,,0
3857259,Serbia,Dušan Vlahović,18,False,False,,,,,,0
3857259,Serbia,Srđan Babić,15,False,True,Center Back,77:44,,Substitution - On (Tactical),Final Whistle,2
3857259,Serbia,Vanja Milinković Savić,23,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857259,Serbia,Uroš Račić,19,False,False,,,,,,0
3857259,Serbia,Strahinja Pavlović,2,True,True,Left Center Back,00:00,55:25,Starting XI,Substitution - Off (Tactical),1
3857259,Serbia,Ivan Ilić,24,False,False,,,,,,0
3857259,Serbia,Strahinja Eraković,3,False,False,,,,,,0
3857276,Morocco,Sofiane Boufal,17,True,True,Left Wing,00:00,64:10,Starting XI,Substitution - Off (Tactical),1
3857276,Morocco,Abdelhamid Sabiri,11,True,True,Left Center Midfield,00:00,64:28,Starting XI,Substitution - Off (Tactical),1
3857276,Morocco,Romain Saïss,6,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,2
3857276,Morocco,Munir Mohand Mohamedi,12,False,False,,,,,,0
3857276,Morocco,Sofyan Amrabat,4,True,True,Center Defensive Midfield,00:00,,Starting XI,Final Whistle,2
3857276,Morocco,Hakim Ziyech,7,True,True,Right Wing,00:00,75:36,Starting XI,Substitution - Off (Tactical),1
3857276,Morocco,Achraf Hakimi Mouh,2,True,True,Right Back,00:00,84:55,Starting XI,Substitution - Off (Tactical),2
3857276,Morocco,Youssef En-Nesyri,19,True,True,Center Forward,00:00,,Starting XI,Final Whistle,2
3857276,Morocco,Yassine Bounou,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857276,Morocco,Jawad El Yamiq,18,False,True,Right Center Midfield,75:48,,Substitution - On (Tactical),Final Whistle,2
3857276,Morocco,Nayef Aguerd,5,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,2
3857276,Morocco,Noussair Mazraoui,3,True,True,Left Back,00:00,,Starting XI,Final Whistle,3
3857276,Morocco,Ilias Chair,13,False,False,,,,,,0
3857276,Morocco,Zakaria Aboukhlal,14,False,True,Left Wing,64:10,,Substitution - On (Tactical),Final Whistle,2
3857276,Morocco,Selim Amallah,15,False,True,Left Center Midfield,64:28,,Substitution - On (Tactical),Final Whistle,3
3857276,Morocco,Yahia Attiyat allah,25,False,False,,,,,,0
3857276,Morocco,Azzedine Ounahi,8,True,True,Right Center Midfield,00:00,75:48,Starting XI,Substitution - Off (Tactical),1
3857276,Morocco,Abderrazak Hamdallah,9,False,True,Right Wing,75:36,,Substitution - On (Tactical),Final Whistle,2
3857276,Morocco,Badr Banoun,24,False,False,,,,,,0
3857276,Morocco,Yahya Jabrane,26,False,True,Right Wing Back,84:55,,Substitution - On (Tactical),Final Whistle,2
3857276,Morocco,Anass Zaroury,10,False,False,,,,,,0
3857276,Morocco,Ahmed Reda Tagnaouti,22,False,False,,,,,,0
3857276,Morocco,Achraf Dari,20,False,False,,,,,,0
3857276,Morocco,Abdessamad Ezzalzouli,16,False,False,,,,,,0
3857276,Morocco,Bilal El Khannous,23,False,False,,,,,,0
3857276,Morocco,Walid Cheddira,21,False,False,,,,,,0
3857276,Canada,Ike Ugbo,12,False,False,,,,,,0
3857276,Canada,David Wallace Wotherspoon,24,False,True,Left Midfield,75:24,,Substitution - On (Tactical),Final Whistle,1
3857276,Canada,David Junior Hoilett,10,True,True,Center Attacking Midfield,00:00,75:24,Starting XI,Substitution - Off (Tactical),3
3857276,Canada,Stephen Antunes Eustáquio,7,False,False,,,,,,0
3857276,Canada,Steven de Sousa Vitoria,5,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857276,Canada,Alphonso Davies,19,True,True,Right Midfield,00:00,,Starting XI,Final Whistle,3
3857276,Canada,Jonathan Osorio,21,True,True,Right Defensive Midfield,00:00,65:04,Starting XI,Substitution - Off (Tactical),2
3857276,Canada,Samuel Piette,6,False,False,,,,,,0
3857276,Canada,Liam Fraser,8,False,False,,,,,,0
3857276,Canada,Milan Borjan,18,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857276,Canada,Richie Laryea,22,False,True,Left Midfield,65:04,,Substitution - On (Tactical),Final Whistle,2
3857276,Canada,Mark Anthony Kaye,14,True,True,Left Defensive Midfield,00:00,59:51,Starting XI,Substitution - Off (Tactical),1
3857276,Canada,Cyle Larin,17,True,True,Center Forward,00:00,59:47,Starting XI,Substitution - Off (Tactical),1
3857276,Canada,Liam Millar,23,False,False,,,,,,0
3857276,Canada,Jonathan David,20,False,True,Center Forward,59:47,,Substitution - On (Tactical),Final Whistle,2
3857276,Canada,Derek Cornelius,25,False,False,,,,,,0
3857276,Canada,Kamal Miller,4,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857276,Canada,Tajon Buchanan,11,True,True,Left Midfield,00:00,,Starting XI,Final Whistle,2
3857276,Canada,Lucas Daniel Cavallini,9,False,False,,,,,,0
3857276,Canada,Sam Adekugbe,3,True,True,Left Back,00:00,60:12,Starting XI,Substitution - Off (Tactical),1
3857276,Canada,Atiba Hutchinson,13,False,True,Left Defensive Midfield,59:51,,Substitution - On (Tactical),Final Whistle,1
3857276,Canada,Joel Waterman,26,False,False,,,,,,0
3857276,Canada,Dayne Tristan St. Clair,1,False,False,,,,,,0
3857276,Canada,Alistair Johnston,2,True,True,Right Back,00:00,,Starting XI,Final Whistle,1
3857276,Canada,James Pantemis,16,False,False,,,,,,0
3857276,Canada,Ismael Koné,15,False,True,Left Back,60:12,,Substitution - On (Tactical),Final Whistle,2
3857290,Cameroon,André-Frank Zambo Anguissa,8,True,True,Right Center Midfield,00:00,,Starting XI,Final Whistle,1
3857290,Cameroon,Jean-Eric Maxim Choupo-Moting,13,True,True,Center Forward,00:00,73:40,Starting XI,Substitution - Off (Tactical),1
3857290,Cameroon,Karl Brillant Toko Ekambi,12,True,True,Left Wing,00:00,73:27,Starting XI,Substitution - Off (Tactical),1
3857290,Cameroon,Georges-Kévin Nkoudou Mbida,7,False,True,Left Wing,73:27,,Substitution - On (Tactical),Final Whistle,1
3857290,Cameroon,Bryan Mbeumo,20,True,True,Right Wing,00:00,80:44,Starting XI,Substitution - Off (Tactical),1
3857290,Cameroon,Jean-Charles Castelletto,21,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857290,Cameroon,Nicolas Alexis Julio N'Koulou Ndoubena,3,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857290,Cameroon,Enzo Ebosse,24,False,False,,,,,,0
3857290,Cameroon,André Onana,23,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857290,Cameroon,Samuel Yves Oum Gwet,14,True,True,Center Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857290,Cameroon,Jules Olivier Ntcham,22,False,False,,,,,,0
3857290,Cameroon,Vincent Paté Aboubakar,10,False,True,Center Forward,73:40,,Substitution - On (Tactical),Final Whistle,1
3857290,Cameroon,Pierre Kunde Malong,15,False,False,,,,,,0
3857290,Cameroon,Nouhou Tolo,25,True,True,Left Back,00:00,,Starting XI,Final Whistle,1
3857290,Cameroon,Devis Rogers Epassy Mboka,16,False,False,,,,,,0
3857290,Cameroon,Jean Pierre Nsamé,9,False,False,,,,,,0
3857290,Cameroon,Nicolas Moumi Ngamaleu,6,False,True,Right Wing,80:44,,Substitution - On (Tactical),Final Whistle,1
3857290,Cameroon,Ngoran Suiru Fai Collins,19,True,True,Right Back,00:00,,Starting XI,Final Whistle,1
3857290,Cameroon,Olivier Mbaissidara Mbaizo,17,False,False,,,,,,0
3857290,Cameroon,Gaël Ondoua,5,False,True,Left Center Midfield,67:53,,Substitution - On (Tactical),Final Whistle,1
3857290,Cameroon,Martin Hongla Yma II,18,True,True,Left Center Midfield,00:00,67:53,Starting XI,Substitution - Off (Tactical),1
3857290,Cameroon,Jerome Ngom Mbekeli,2,False,False,,,,,,0
3857290,Cameroon,Simon Brady Ngapandouetnbu,1,False,False,,,,,,0
3857290,Cameroon,Christian Mougang Bassogog,11,False,False,,,,,,0
3857290,Cameroon,Christopher Wooh,4,False,False,,,,,,0
3857290,Cameroon,Souaibou Marou,26,False,False,,,,,,0
3857290,Switzerland,Granit Xhaka,10,True,True,Left Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857290,Switzerland,Xherdan Shaqiri,23,True,True,Right Wing,00:00,71:10,Starting XI,Substitution - Off (Tactical),4
3857290,Switzerland,Edimilson Fernandes,2,False,False,,,,,,0
3857290,Switzerland,Fabian Lukas Schär,22,False,False,,,,,,0
3857290,Switzerland,Denis Lemi Zakaria Lako Lado,6,False,False,,,,,,0
3857290,Switzerland,Haris Seferović,9,False,True,Center Forward,71:22,,Substitution - On (Tactical),Final Whistle,1
3857290,Switzerland,Ricardo Iván Rodríguez Araya,13,True,True,Left Back,00:00,89:53,Starting XI,Substitution - Off (Tactical),1
3857290,Switzerland,Breel-Donald Embolo,7,True,True,Center Forward,00:00,71:22,Starting XI,Substitution - Off (Tactical),1
3857290,Switzerland,Manuel Obafemi Akanji,5,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857290,Switzerland,Yann Sommer,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857290,Switzerland,Remo Freuler,8,True,True,Right Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857290,Switzerland,Silvan Widmer,3,True,True,Right Back,00:00,,Starting XI,Final Whistle,1
3857290,Switzerland,Fabian Frei,20,False,True,Center Attacking Midfield,70:58,,Substitution - On (Tactical),Final Whistle,1
3857290,Switzerland,Nico Elvedi,4,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857290,Switzerland,Michel Aebischer,14,False,False,,,,,,0
3857290,Switzerland,Christian Fassnacht,16,False,False,,,,,,0
3857290,Switzerland,Djibril Sow,15,True,True,Center Attacking Midfield,00:00,70:58,Starting XI,Substitution - Off (Tactical),1
3857290,Switzerland,Gregor Kobel,21,False,False,,,,,,0
3857290,Switzerland,Jonas Omlin,12,False,False,,,,,,0
3857290,Switzerland,Noah Okafor,19,False,True,Right Wing,71:10,,Substitution - On (Tactical),Final Whistle,1
3857290,Switzerland,Eray Ervin Cömert,18,False,True,Left Back,89:53,,Substitution - On (Tactical),Final Whistle,1
3857290,Switzerland,Ruben Vargas,17,True,True,Left Wing,00:00,80:31,Starting XI,Substitution - Off (Tactical),3
3857290,Switzerland,Ardon Jashari,26,False,False,,,,,,0
3857290,Switzerland,Philipp Köhn,24,False,False,,,,,,0
3857290,Switzerland,Fabian Rieder,25,False,True,Left Wing,80:31,,Substitution - On (Tactical),Final Whistle,1
3857273,Wales,Ben Davies,4,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,2
3857273,Wales,Wayne Hennessey,1,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,2
3857273,Wales,Aaron Ramsey,10,True,True,Right Center Midfield,00:00,86:48,Starting XI,Substitution - Off (Tactical),2
3857273,Wales,Tom Lockyer,17,False,False,,,,,,0
3857273,Wales,Kieffer Roberto Francisco Moore,13,True,True,Left Center Forward,00:00,,Starting XI,Final Whistle,2
3857273,Wales,Adam Davies,21,False,False,,,,,,0
3857273,Wales,Chris Mepham,5,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857273,Wales,Connor Roberts,14,True,True,Right Wing Back,00:00,56:53,Starting XI,Substitution - Off (Tactical),1
3857273,Wales,Ethan Ampadu,15,True,True,Center Defensive Midfield,00:00,76:52,Starting XI,Substitution - Off (Tactical),2
3857273,Wales,Gareth Frank Bale,11,True,True,Right Center Forward,00:00,,Starting XI,Final Whistle,1
3857273,Wales,Harry Wilson,8,True,True,Left Center Midfield,00:00,56:54,Starting XI,Substitution - Off (Tactical),1
3857273,Wales,Daniel Ward,12,False,True,Goalkeeper,86:48,,Tactical Shift,Final Whistle,2
3857273,Wales,Chris Gunter,2,False,False,,,,,,0
3857273,Wales,Joe Allen,7,False,True,Right Defensive Midfield,76:52,,Substitution - On (Tactical),Final Whistle,1
3857273,Wales,Jonathan Williams,18,False,False,,,,,,0
3857273,Wales,Joe Rodon,6,True,True,Center Back,00:00,,Starting XI,Final Whistle,2
3857273,Wales,Daniel James,20,False,True,Left Center Midfield,56:54,,Substitution - On (Tactical),Final Whistle,2
3857273,Wales,Mark Thomas Harris,19,False,False,,,,,,0
3857273,Wales,Matthew Robert Smith,26,False,False,,,,,,0
3857273,Wales,Joseff Morrell,16,False,False,,,,,,0
3857273,Wales,Brennan Johnson,9,False,True,Right Wing Back,56:53,,Substitution - On (Tactical),Final Whistle,2
3857273,Wales,Benjamin Cabango,24,False,False,,,,,,0
3857273,Wales,Dylan Levitt,23,False,False,,,,,,0
3857273,Wales,Neco Williams,3,True,True,Left Wing Back,00:00,,Starting XI,Final Whistle,2
3857273,Wales,Sorba Thomas,22,False,False,,,,,,0
3857273,Wales,Rubin Colwill,25,False,False,,,,,,0
3857273,Iran,Morteza Pouraliganji,8,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857273,Iran,Roozbeh Cheshmi,15,False,True,Left Defensive Midfield,77:24,,Substitution - On (Injury),Final Whistle,1
3857273,Iran,Sardar Azmoun,20,True,True,Center Forward,00:00,67:18,Starting XI,Substitution - Off (Tactical),3
3857273,Iran,Mehdi Taremi,9,True,True,Center Attacking Midfield,00:00,,Starting XI,Final Whistle,2
3857273,Iran,Alireza Safar Beiranvand,1,False,False,,,,,,0
3857273,Iran,Seyed Majid Hosseini,19,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857273,Iran,Ehsan Hajsafi,3,True,True,Left Midfield,00:00,75:48,Starting XI,Substitution - Off (Tactical),1
3857273,Iran,Karim Ansarifard,10,False,True,Center Forward,67:18,,Substitution - On (Tactical),Final Whistle,2
3857273,Iran,Ramin Rezaeian,23,True,True,Right Back,00:00,,Starting XI,Final Whistle,1
3857273,Iran,Alireza Jahanbakhsh,7,False,True,Right Midfield,75:43,,Substitution - On (Tactical),Final Whistle,1
3857273,Iran,Saman Ghoddos,14,False,False,,,,,,0
3857273,Iran,Vahid Amiri,11,False,False,,,,,,0
3857273,Iran,Milad Mohammadi,5,True,True,Left Back,00:00,,Starting XI,Final Whistle,1
3857273,Iran,Saeid Ezatolahi Afagh,6,True,True,Right Defensive Midfield,00:00,82:11,Starting XI,Substitution - Off (Injury),1
3857273,Iran,Amir Abedzadeh,22,False,False,,,,,,0
3857273,Iran,Sadegh Moharrami,2,False,False,,,,,,0
3857273,Iran,Ali Gholizadeh,17,True,True,Right Midfield,00:00,75:43,Starting XI,Substitution - Off (Tactical),1
3857273,Iran,Mehdi Torabi,16,False,True,Left Midfield,75:48,,Substitution - On (Tactical),Final Whistle,1
3857273,Iran,Ahmad Nourollahi,21,True,True,Left Defensive Midfield,00:00,77:24,Starting XI,Substitution - Off (Injury),1
3857273,Iran,Mohammad Hossein Kanani Zadegan,13,False,False,,,,,,0
3857273,Iran,Shoja Khalilzadeh,4,False,False,,,,,,0
3857273,Iran,Payam Niazmand,12,False,False,,,,,,0
3857273,Iran,Ali Karimi,18,False,True,Right Defensive Midfield,82:11,,Substitution - On (Injury),Final Whistle,1
3857273,Iran,Seyed Hossein Hosseini,24,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857273,Iran,Abolfazl Jalali,25,False,False,,,,,,0
3857256,Switzerland,Granit Xhaka,10,True,True,Left Defensive Midfield,00:00,,Starting XI,Final Whistle,1
3857256,Switzerland,Xherdan Shaqiri,23,True,True,Right Wing,00:00,68:17,Starting XI,Substitution - Off (Tactical),1
3857256,Switzerland,Edimilson Fernandes,2,False,True,Center Attacking Midfield,67:51,,Substitution - On (Tactical),Final Whistle,2
3857256,Switzerland,Fabian Lukas Schär,22,True,True,Right Center Back,00:00,,Starting XI,Final Whistle,1
3857256,Switzerland,Denis Lemi Zakaria Lako Lado,6,False,True,Right Wing,68:17,,Substitution - On (Tactical),Final Whistle,2
3857256,Switzerland,Haris Seferović,9,False,False,,,,,,0
3857256,Switzerland,Ricardo Iván Rodríguez Araya,13,True,True,Left Back,00:00,,Starting XI,Final Whistle,1
3857256,Switzerland,Breel-Donald Embolo,7,True,True,Center Forward,00:00,95:24,Starting XI,Substitution - Off (Tactical),1
3857256,Switzerland,Manuel Obafemi Akanji,5,True,True,Left Center Back,00:00,,Starting XI,Final Whistle,1
3857256,Switzerland,Remo Freuler,8,True,True,Right Defensive Midfield,00:00,,Starting XI,Final Whistle,2
3857256,Switzerland,Silvan Widmer,3,True,True,Right Back,00:00,,Starting XI,Final Whistle,1
3857256,Switzerland,Fabian Frei,20,False,False,,,,,,0
3857256,Switzerland,Renato Steffen,11,False,False,,,,,,0
3857256,Switzerland,Michel Aebischer,14,False,False,,,,,,0
3857256,Switzerland,Christian Fassnacht,16,False,True,Left Wing,82:51,,Substitution - On (Tactical),Final Whistle,1
3857256,Switzerland,Djibril Sow,15,True,True,Center Attacking Midfield,00:00,67:51,Starting XI,Substitution - Off (Tactical),1
3857256,Switzerland,Gregor Kobel,21,True,True,Goalkeeper,00:00,,Starting XI,Final Whistle,1
3857256,Switzerland,Jonas Omlin,12,False,False,,,,,,0
3857256,Switzerland,Noah Okafor,19,False,True,Center Forward,95:24,,Substitution - On (Tactical),Final Whistle,1
3857256,Switzerland,Eray Ervin Cömert,18,False,False,,,,,,0
3857256,Switzerland,Ruben Vargas,17,True,True,Left Wing,00:00,82:51,Starting XI,Substitution - Off (Tactical),1
3857256,Switzerland,Ardon Jashari,26,False,False,,,,,,0
3857256,Switzerland,Fabian Rieder,25,False,False,,,,,,0
